Cust_id,campaign,pdays,previous,poutcome
ABC42601,2,-1,0,unknown
ABC42602,2,-1,0,unknown
ABC42603,1,91,1,success
ABC42604,1,192,2,success
ABC42605,1,192,2,success
ABC42606,1,343,1,other
ABC42607,1,210,4,failure
ABC42608,2,83,1,success
ABC42609,2,48,1,failure
ABC42610,1,-1,0,unknown
ABC42611,3,96,4,other
ABC42612,3,270,40,other
ABC42613,2,91,3,failure
ABC42614,2,-1,0,unknown
ABC42615,1,196,1,other
ABC42616,1,105,2,failure
ABC42617,1,-1,0,unknown
ABC42618,1,148,1,failure
ABC42619,1,64,6,other
ABC42620,1,-1,0,unknown
ABC42621,1,-1,0,unknown
ABC42622,1,-1,0,unknown
ABC42623,1,-1,0,unknown
ABC42624,1,-1,0,unknown
ABC42625,1,279,2,success
ABC42626,1,92,2,failure
ABC42627,1,-1,0,unknown
ABC42628,1,194,1,other
ABC42629,2,-1,0,unknown
ABC42630,4,-1,0,unknown
ABC42631,2,-1,0,unknown
ABC42632,2,-1,0,unknown
ABC42633,2,-1,0,unknown
ABC42634,2,91,2,success
ABC42635,2,92,1,success
ABC42636,2,-1,0,unknown
ABC42637,4,97,1,other
ABC42638,2,-1,0,unknown
ABC42639,1,-1,0,unknown
ABC42640,1,91,3,failure
ABC42641,1,91,2,failure
ABC42642,1,-1,0,unknown
ABC42643,1,90,1,failure
ABC42644,1,194,2,success
ABC42645,3,-1,0,unknown
ABC42646,3,-1,0,unknown
ABC42647,2,-1,0,unknown
ABC42648,2,-1,0,unknown
ABC42649,2,224,1,failure
ABC42650,3,-1,0,unknown
ABC42651,3,-1,0,unknown
ABC42652,1,-1,0,unknown
ABC42653,3,33,2,other
ABC42654,2,195,1,other
ABC42655,7,252,4,failure
ABC42656,7,-1,0,unknown
ABC42657,1,196,2,success
ABC42658,1,90,4,other
ABC42659,1,91,10,success
ABC42660,1,90,1,failure
ABC42661,3,161,9,other
ABC42662,1,282,4,success
ABC42663,1,-1,0,unknown
ABC42664,1,-1,0,unknown
ABC42665,1,-1,0,unknown
ABC42666,1,87,2,other
ABC42667,1,196,1,other
ABC42668,7,93,7,success
ABC42669,2,-1,0,unknown
ABC42670,2,274,1,success
ABC42671,1,-1,0,unknown
ABC42672,1,-1,0,unknown
ABC42673,1,225,2,other
ABC42674,2,91,2,success
ABC42675,1,-1,0,unknown
ABC42676,1,-1,0,unknown
ABC42677,2,-1,0,unknown
ABC42678,3,347,1,failure
ABC42679,2,-1,0,unknown
ABC42680,1,-1,0,unknown
ABC42681,2,196,1,other
ABC42682,4,276,1,failure
ABC42683,3,-1,0,unknown
ABC42684,2,-1,0,unknown
ABC42685,1,-1,0,unknown
ABC42686,2,-1,0,unknown
ABC42687,2,225,13,other
ABC42688,2,-1,0,unknown
ABC42689,4,210,4,other
ABC42690,4,93,2,failure
ABC42691,3,-1,0,unknown
ABC42692,2,94,2,success
ABC42693,2,94,3,success
ABC42694,2,272,2,success
ABC42695,4,-1,0,unknown
ABC42696,1,-1,0,unknown
ABC42697,1,91,2,failure
ABC42698,1,67,9,success
ABC42699,1,-1,0,unknown
ABC42700,1,91,1,success
ABC42701,2,115,3,failure
ABC42702,5,285,5,success
ABC42703,2,95,3,success
ABC42704,1,195,1,success
ABC42705,4,-1,0,unknown
ABC42706,2,95,4,failure
ABC42707,1,-1,0,unknown
ABC42708,1,97,1,success
ABC42709,1,-1,0,unknown
ABC42710,1,95,2,success
ABC42711,1,94,1,success
ABC42712,1,280,1,success
ABC42713,2,97,2,failure
ABC42714,1,234,1,failure
ABC42715,2,161,1,failure
ABC42716,1,201,3,success
ABC42717,1,544,2,failure
ABC42718,2,283,3,success
ABC42719,1,301,3,failure
ABC42720,1,245,1,other
ABC42721,1,151,3,failure
ABC42722,1,-1,0,unknown
ABC42723,1,-1,0,unknown
ABC42724,1,88,1,success
ABC42725,1,202,2,success
ABC42726,1,307,1,failure
ABC42727,1,-1,0,unknown
ABC42728,4,96,3,success
ABC42729,1,-1,0,unknown
ABC42730,1,92,5,failure
ABC42731,1,95,2,success
ABC42732,1,104,1,other
ABC42733,2,-1,0,unknown
ABC42734,1,96,3,success
ABC42735,4,50,4,other
ABC42736,2,-1,0,unknown
ABC42737,1,-1,0,unknown
ABC42738,1,92,1,success
ABC42739,1,-1,0,unknown
ABC42740,1,92,2,success
ABC42741,1,92,2,success
ABC42742,1,435,1,failure
ABC42743,1,92,4,success
ABC42744,1,238,3,other
ABC42745,1,92,2,success
ABC42746,4,92,4,success
ABC42747,1,100,6,failure
ABC42748,1,93,2,failure
ABC42749,1,92,1,success
ABC42750,2,-1,0,unknown
ABC42751,3,202,2,success
ABC42752,3,-1,0,unknown
ABC42753,3,147,2,success
ABC42754,2,92,3,success
ABC42755,1,-1,0,unknown
ABC42756,1,436,10,failure
ABC42757,1,-1,0,unknown
ABC42758,1,-1,0,unknown
ABC42759,2,-1,0,unknown
ABC42760,3,-1,0,unknown
ABC42761,2,-1,0,unknown
ABC42762,2,92,3,failure
ABC42763,2,-1,0,unknown
ABC42764,1,93,1,success
ABC42765,3,93,1,failure
ABC42766,1,-1,0,unknown
ABC42767,4,-1,0,unknown
ABC42768,4,93,1,success
ABC42769,3,93,1,failure
ABC42770,1,286,3,failure
ABC42771,6,275,5,other
ABC42772,3,97,1,other
ABC42773,2,-1,0,unknown
ABC42774,2,-1,0,unknown
ABC42775,2,-1,0,unknown
ABC42776,1,-1,0,unknown
ABC42777,2,555,2,failure
ABC42778,4,164,1,other
ABC42779,1,-1,0,unknown
ABC42780,1,91,3,success
ABC42781,1,-1,0,unknown
ABC42782,1,286,5,failure
ABC42783,1,83,3,success
ABC42784,1,433,1,failure
ABC42785,1,91,1,success
ABC42786,1,98,2,failure
ABC42787,4,-1,0,unknown
ABC42788,5,204,2,success
ABC42789,3,91,4,other
ABC42790,2,-1,0,unknown
ABC42791,2,149,1,other
ABC42792,1,91,4,success
ABC42793,2,-1,0,unknown
ABC42794,2,241,1,failure
ABC42795,1,-1,0,unknown
ABC42796,3,93,1,failure
ABC42797,4,90,4,other
ABC42798,2,-1,0,unknown
ABC42799,2,-1,0,unknown
ABC42800,2,-1,0,unknown
ABC42801,4,-1,0,unknown
ABC42802,4,436,1,other
ABC42803,3,142,6,success
ABC42804,1,-1,0,unknown
ABC42805,1,102,1,other
ABC42806,7,98,3,success
ABC42807,1,120,3,failure
ABC42808,1,92,3,success
ABC42809,1,206,6,failure
ABC42810,1,127,3,failure
ABC42811,1,92,1,success
ABC42812,2,-1,0,unknown
ABC42813,2,-1,0,unknown
ABC42814,2,-1,0,unknown
ABC42815,2,-1,0,unknown
ABC42816,2,164,1,other
ABC42817,3,-1,0,unknown
ABC42818,11,-1,0,unknown
ABC42819,5,91,8,failure
ABC42820,2,96,3,failure
ABC42821,1,-1,0,unknown
ABC42822,5,-1,0,unknown
ABC42823,1,209,1,failure
ABC42824,2,-1,0,unknown
ABC42825,2,91,7,failure
ABC42826,2,-1,0,unknown
ABC42827,2,95,2,failure
ABC42828,1,287,3,success
ABC42829,1,95,2,success
ABC42830,1,155,5,failure
ABC42831,1,-1,0,unknown
ABC42832,1,264,1,failure
ABC42833,1,-1,0,unknown
ABC42834,1,172,2,other
ABC42835,1,-1,0,unknown
ABC42836,1,-1,0,unknown
ABC42837,1,96,2,failure
ABC42838,1,-1,0,unknown
ABC42839,1,109,5,failure
ABC42840,1,109,2,failure
ABC42841,2,281,2,failure
ABC42842,2,-1,0,unknown
ABC42843,1,92,1,success
ABC42844,2,-1,0,unknown
ABC42845,1,93,1,other
ABC42846,1,-1,0,unknown
ABC42847,1,301,5,success
ABC42848,1,96,9,other
ABC42849,2,82,3,success
ABC42850,1,92,4,failure
ABC42851,1,174,2,other
ABC42852,1,357,3,success
ABC42853,1,124,2,other
ABC42854,1,48,3,success
ABC42855,1,-1,0,unknown
ABC42856,1,91,2,other
ABC42857,1,366,2,failure
ABC42858,2,-1,0,unknown
ABC42859,3,-1,0,unknown
ABC42860,2,104,4,success
ABC42861,1,92,1,success
ABC42862,1,92,1,success
ABC42863,3,-1,0,unknown
ABC42864,1,-1,0,unknown
ABC42865,2,181,1,failure
ABC42866,1,92,3,success
ABC42867,2,180,6,failure
ABC42868,1,-1,0,unknown
ABC42869,1,99,4,failure
ABC42870,2,181,1,success
ABC42871,3,-1,0,unknown
ABC42872,2,94,3,success
ABC42873,3,276,2,failure
ABC42874,5,184,1,success
ABC42875,1,-1,0,unknown
ABC42876,4,-1,0,unknown
ABC42877,1,-1,0,unknown
ABC42878,6,97,12,other
ABC42879,1,182,3,success
ABC42880,1,83,9,failure
ABC42881,2,150,6,success
ABC42882,4,-1,0,unknown
ABC42883,1,184,6,success
ABC42884,2,-1,0,unknown
ABC42885,5,98,2,other
ABC42886,1,234,1,other
ABC42887,2,-1,0,unknown
ABC42888,4,113,20,failure
ABC42889,4,191,5,success
ABC42890,1,176,1,failure
ABC42891,2,174,1,failure
ABC42892,1,181,2,failure
ABC42893,2,183,2,success
ABC42894,1,181,5,failure
ABC42895,2,93,1,success
ABC42896,1,178,2,failure
ABC42897,3,169,1,failure
ABC42898,5,276,1,other
ABC42899,1,100,1,success
ABC42900,1,-1,0,unknown
ABC42901,2,184,1,failure
ABC42902,1,365,1,failure
ABC42903,1,176,8,failure
ABC42904,1,288,3,failure
ABC42905,1,297,1,success
ABC42906,1,94,1,failure
ABC42907,1,87,2,failure
ABC42908,1,93,3,success
ABC42909,3,175,1,failure
ABC42910,1,176,5,failure
ABC42911,2,242,1,other
ABC42912,1,182,3,success
ABC42913,2,-1,0,unknown
ABC42914,1,182,3,success
ABC42915,1,183,3,other
ABC42916,2,64,2,success
ABC42917,3,-1,0,unknown
ABC42918,2,-1,0,unknown
ABC42919,2,-1,0,unknown
ABC42920,2,-1,0,unknown
ABC42921,2,274,6,failure
ABC42922,2,-1,0,unknown
ABC42923,6,-1,0,unknown
ABC42924,7,-1,0,unknown
ABC42925,2,-1,0,unknown
ABC42926,1,-1,0,unknown
ABC42927,1,182,1,failure
ABC42928,1,175,5,failure
ABC42929,1,-1,0,unknown
ABC42930,2,188,1,failure
ABC42931,2,129,3,other
ABC42932,2,280,8,failure
ABC42933,2,115,2,failure
ABC42934,2,97,1,success
ABC42935,3,221,1,failure
ABC42936,3,101,1,other
ABC42937,1,187,1,success
ABC42938,1,305,1,success
ABC42939,1,94,4,success
ABC42940,3,-1,0,unknown
ABC42941,1,333,1,other
ABC42942,1,446,3,failure
ABC42943,1,-1,0,unknown
ABC42944,2,179,1,failure
ABC42945,6,-1,0,unknown
ABC42946,2,181,1,failure
ABC42947,1,-1,0,unknown
ABC42948,2,185,2,failure
ABC42949,9,101,1,other
ABC42950,2,188,1,success
ABC42951,8,-1,0,unknown
ABC42952,1,92,3,success
ABC42953,1,558,7,other
ABC42954,1,92,1,success
ABC42955,1,183,1,success
ABC42956,1,92,1,success
ABC42957,1,92,2,success
ABC42958,1,469,1,success
ABC42959,1,260,2,success
ABC42960,2,104,2,failure
ABC42961,1,92,3,failure
ABC42962,4,182,5,failure
ABC42963,2,183,2,failure
ABC42964,2,92,1,success
ABC42965,2,182,1,failure
ABC42966,2,92,3,success
ABC42967,2,92,8,success
ABC42968,2,-1,0,unknown
ABC42969,2,-1,0,unknown
ABC42970,2,93,2,other
ABC42971,1,92,13,success
ABC42972,1,92,5,success
ABC42973,1,-1,0,unknown
ABC42974,1,183,6,success
ABC42975,1,183,1,failure
ABC42976,1,183,1,success
ABC42977,1,182,3,failure
ABC42978,2,92,5,success
ABC42979,3,183,6,success
ABC42980,2,92,2,success
ABC42981,3,187,1,success
ABC42982,2,156,4,other
ABC42983,2,92,5,success
ABC42984,2,180,5,failure
ABC42985,2,181,1,failure
ABC42986,1,190,1,success
ABC42987,1,91,3,success
ABC42988,1,91,4,success
ABC42989,1,188,1,success
ABC42990,1,188,1,success
ABC42991,1,-1,0,unknown
ABC42992,7,188,2,failure
ABC42993,8,-1,0,unknown
ABC42994,1,91,9,success
ABC42995,3,-1,0,unknown
ABC42996,1,90,4,success
ABC42997,2,190,1,failure
ABC42998,1,174,4,success
ABC42999,2,92,5,success
ABC43000,1,183,7,success
ABC43001,2,184,2,success
ABC43002,1,183,1,success
ABC43003,1,-1,0,unknown
ABC43004,1,183,2,success
ABC43005,1,-1,0,unknown
ABC43006,1,182,3,success
ABC43007,2,297,2,failure
ABC43008,1,90,6,success
ABC43009,3,-1,0,unknown
ABC43010,1,183,1,failure
ABC43011,2,-1,0,unknown
ABC43012,1,181,3,failure
ABC43013,4,-1,0,unknown
ABC43014,2,183,1,success
ABC43015,1,182,4,success
ABC43016,2,183,4,success
ABC43017,1,183,1,success
ABC43018,1,-1,0,unknown
ABC43019,10,149,5,failure
ABC43020,2,184,3,success
ABC43021,2,182,4,other
ABC43022,3,-1,0,unknown
ABC43023,1,182,1,success
ABC43024,1,374,1,other
ABC43025,1,92,5,success
ABC43026,1,260,2,failure
ABC43027,5,93,2,success
ABC43028,3,-1,0,unknown
ABC43029,1,186,3,success
ABC43030,1,170,4,failure
ABC43031,2,92,2,success
ABC43032,4,-1,0,unknown
ABC43033,3,182,2,success
ABC43034,4,185,6,success
ABC43035,2,616,1,failure
ABC43036,6,187,3,success
ABC43037,1,-1,0,unknown
ABC43038,1,97,4,other
ABC43039,1,91,9,failure
ABC43040,1,91,2,success
ABC43041,3,186,2,success
ABC43042,1,91,4,success
ABC43043,4,185,6,success
ABC43044,1,185,1,success
ABC43045,1,95,2,success
ABC43046,4,186,2,success
ABC43047,2,-1,0,unknown
ABC43048,1,91,1,success
ABC43049,1,94,4,success
ABC43050,3,-1,0,unknown
ABC43051,4,-1,0,unknown
ABC43052,2,-1,0,unknown
ABC43053,5,94,15,success
ABC43054,3,189,1,success
ABC43055,1,91,2,success
ABC43056,1,-1,0,unknown
ABC43057,2,-1,0,unknown
ABC43058,3,195,1,failure
ABC43059,1,262,1,success
ABC43060,1,63,5,failure
ABC43061,1,183,2,success
ABC43062,1,56,3,failure
ABC43063,1,183,4,failure
ABC43064,1,183,1,failure
ABC43065,1,561,2,success
ABC43066,2,-1,0,unknown
ABC43067,1,561,2,success
ABC43068,1,181,1,success
ABC43069,2,185,3,failure
ABC43070,1,385,9,failure
ABC43071,1,553,4,failure
ABC43072,1,-1,0,unknown
ABC43073,1,-1,0,unknown
ABC43074,2,555,6,success
ABC43075,4,94,2,success
ABC43076,3,-1,0,unknown
ABC43077,1,262,7,success
ABC43078,4,182,1,success
ABC43079,2,189,2,failure
ABC43080,3,192,1,failure
ABC43081,1,-1,0,unknown
ABC43082,2,-1,0,unknown
ABC43083,1,184,1,success
ABC43084,1,-1,0,unknown
ABC43085,1,-1,0,unknown
ABC43086,1,185,2,failure
ABC43087,1,-1,0,unknown
ABC43088,1,130,1,failure
ABC43089,1,189,1,failure
ABC43090,1,-1,0,unknown
ABC43091,1,-1,0,unknown
ABC43092,1,175,1,failure
ABC43093,1,264,1,failure
ABC43094,4,311,2,failure
ABC43095,5,294,1,failure
ABC43096,3,167,3,failure
ABC43097,2,-1,0,unknown
ABC43098,2,126,6,failure
ABC43099,3,-1,0,unknown
ABC43100,1,-1,0,unknown
ABC43101,1,-1,0,unknown
ABC43102,1,-1,0,unknown
ABC43103,1,189,2,other
ABC43104,1,189,1,failure
ABC43105,1,187,5,success
ABC43106,1,187,5,success
ABC43107,1,-1,0,unknown
ABC43108,2,265,11,other
ABC43109,1,195,3,failure
ABC43110,1,176,6,failure
ABC43111,1,103,7,failure
ABC43112,2,182,6,failure
ABC43113,2,130,1,other
ABC43114,1,-1,0,unknown
ABC43115,2,176,3,failure
ABC43116,1,384,2,failure
ABC43117,1,-1,0,unknown
ABC43118,2,-1,0,unknown
ABC43119,3,-1,0,unknown
ABC43120,1,100,4,failure
ABC43121,1,91,3,failure
ABC43122,1,267,2,other
ABC43123,1,92,6,success
ABC43124,2,184,2,success
ABC43125,5,140,1,other
ABC43126,1,-1,0,unknown
ABC43127,1,187,4,success
ABC43128,1,-1,0,unknown
ABC43129,1,184,5,failure
ABC43130,1,-1,0,unknown
ABC43131,2,-1,0,unknown
ABC43132,2,-1,0,unknown
ABC43133,2,-1,0,unknown
ABC43134,1,273,3,failure
ABC43135,2,-1,0,unknown
ABC43136,1,187,2,success
ABC43137,2,89,7,failure
ABC43138,2,86,5,failure
ABC43139,2,-1,0,unknown
ABC43140,2,183,10,success
ABC43141,1,204,3,other
ABC43142,1,-1,0,unknown
ABC43143,1,192,2,failure
ABC43144,6,177,2,failure
ABC43145,3,-1,0,unknown
ABC43146,1,87,4,failure
ABC43147,1,192,1,success
ABC43148,1,388,1,success
ABC43149,1,461,1,failure
ABC43150,1,191,3,success
ABC43151,1,191,2,success
ABC43152,1,87,10,failure
ABC43153,5,125,4,failure
ABC43154,3,268,2,failure
ABC43155,2,-1,0,unknown
ABC43156,1,-1,0,unknown
ABC43157,2,270,2,other
ABC43158,3,186,6,success
ABC43159,1,171,1,success
ABC43160,3,102,2,failure
ABC43161,1,192,4,success
ABC43162,1,203,1,success
ABC43163,1,-1,0,unknown
ABC43164,1,274,2,other
ABC43165,1,191,3,success
ABC43166,1,93,3,success
ABC43167,2,-1,0,unknown
ABC43168,3,133,2,success
ABC43169,1,60,2,failure
ABC43170,1,-1,0,unknown
ABC43171,2,189,1,failure
ABC43172,1,592,2,failure
ABC43173,1,-1,0,unknown
ABC43174,1,-1,0,unknown
ABC43175,1,176,2,failure
ABC43176,1,182,1,success
ABC43177,1,89,11,failure
ABC43178,1,-1,0,unknown
ABC43179,1,-1,0,unknown
ABC43180,1,-1,0,unknown
ABC43181,1,182,1,failure
ABC43182,1,-1,0,unknown
ABC43183,1,109,3,other
ABC43184,1,288,2,failure
ABC43185,2,-1,0,unknown
ABC43186,2,130,8,other
ABC43187,2,123,5,failure
ABC43188,1,152,2,success
ABC43189,2,203,1,other
ABC43190,4,390,2,other
ABC43191,2,-1,0,unknown
ABC43192,3,322,1,other
ABC43193,2,180,2,success
ABC43194,1,180,2,failure
ABC43195,1,-1,0,unknown
ABC43196,2,198,1,failure
ABC43197,1,86,5,failure
ABC43198,2,110,3,success
ABC43199,2,280,1,failure
ABC43200,6,467,5,other
ABC43201,3,180,1,other
ABC43202,1,-1,0,unknown
ABC43203,2,181,3,failure
ABC43204,2,-1,0,unknown
ABC43205,2,133,5,other
ABC43206,2,244,2,failure
ABC43207,1,181,4,failure
ABC43208,1,87,4,failure
ABC43209,1,122,3,failure
ABC43210,2,-1,0,unknown
ABC43211,7,-1,0,unknown
ABC43212,2,281,5,success
ABC43213,1,178,6,failure
ABC43214,3,181,2,failure
ABC43215,3,183,1,failure
ABC43216,1,92,3,success
ABC43217,1,205,1,failure
ABC43218,1,179,5,failure
ABC43219,1,-1,0,unknown
ABC43220,1,-1,0,unknown
ABC43221,4,179,4,success
ABC43222,1,91,2,success
ABC43223,1,179,2,failure
ABC43224,1,-1,0,unknown
ABC43225,7,186,13,success
ABC43226,2,-1,0,unknown
ABC43227,1,394,1,failure
ABC43228,2,-1,0,unknown
ABC43229,1,91,6,other
ABC43230,1,-1,0,unknown
ABC43231,1,88,1,failure
ABC43232,1,-1,0,unknown
ABC43233,2,179,7,success
ABC43234,2,278,1,success
ABC43235,2,-1,0,unknown
ABC43236,4,-1,0,unknown
ABC43237,3,585,6,other
ABC43238,2,188,3,success
ABC43239,1,-1,0,unknown
ABC43240,1,-1,0,unknown
ABC43241,4,286,1,failure
ABC43242,3,206,6,success
ABC43243,2,-1,0,unknown
ABC43244,1,-1,0,unknown
ABC43245,1,89,2,success
ABC43246,2,-1,0,unknown
ABC43247,6,279,2,failure
ABC43248,2,181,3,success
ABC43249,1,90,1,success
ABC43250,1,181,2,success
ABC43251,1,-1,0,unknown
ABC43252,1,181,5,success
ABC43253,1,90,4,success
ABC43254,1,-1,0,unknown
ABC43255,3,181,6,success
ABC43256,1,326,1,success
ABC43257,2,90,3,success
ABC43258,2,154,3,success
ABC43259,2,182,1,success
ABC43260,2,-1,0,unknown
ABC43261,1,-1,0,unknown
ABC43262,3,181,6,success
ABC43263,2,182,1,success
ABC43264,1,-1,0,unknown
ABC43265,1,478,2,failure
ABC43266,1,184,7,other
ABC43267,1,348,1,failure
ABC43268,1,70,2,success
ABC43269,4,-1,0,unknown
ABC43270,2,478,3,failure
ABC43271,2,91,1,failure
ABC43272,4,107,2,failure
ABC43273,1,98,4,other
ABC43274,1,90,6,success
ABC43275,1,-1,0,unknown
ABC43276,1,91,1,failure
ABC43277,2,181,2,success
ABC43278,1,91,1,success
ABC43279,2,-1,0,unknown
ABC43280,2,184,2,failure
ABC43281,2,207,1,failure
ABC43282,1,93,2,success
ABC43283,1,182,4,success
ABC43284,1,-1,0,unknown
ABC43285,3,339,1,failure
ABC43286,3,182,6,success
ABC43287,2,124,1,failure
ABC43288,2,315,4,failure
ABC43289,4,-1,0,unknown
ABC43290,3,98,1,other
ABC43291,1,91,2,other
ABC43292,1,185,2,success
ABC43293,1,96,1,failure
ABC43294,1,181,2,other
ABC43295,1,181,3,success
ABC43296,5,203,4,failure
ABC43297,2,195,1,other
ABC43298,2,-1,0,unknown
ABC43299,2,-1,0,unknown
ABC43300,7,-1,0,unknown
ABC43301,1,-1,0,unknown
ABC43302,6,182,2,success
ABC43303,2,215,1,other
ABC43304,1,188,2,success
ABC43305,1,480,4,other
ABC43306,1,302,3,success
ABC43307,1,-1,0,unknown
ABC43308,1,194,7,other
ABC43309,1,274,2,failure
ABC43310,1,124,9,other
ABC43311,1,91,2,success
ABC43312,2,95,4,other
ABC43313,1,182,5,failure
ABC43314,1,181,2,success
ABC43315,1,-1,0,unknown
ABC43316,3,-1,0,unknown
ABC43317,3,155,2,failure
ABC43318,1,321,2,success
ABC43319,1,285,1,success
ABC43320,1,-1,0,unknown
ABC43321,2,183,3,failure
ABC43322,7,-1,0,unknown
ABC43323,3,-1,0,unknown
ABC43324,1,290,3,success
ABC43325,1,343,1,failure
ABC43326,1,-1,0,unknown
ABC43327,1,-1,0,unknown
ABC43328,2,101,1,other
ABC43329,1,276,1,other
ABC43330,1,-1,0,unknown
ABC43331,2,184,4,success
ABC43332,2,188,6,other
ABC43333,3,101,1,other
ABC43334,4,90,6,other
ABC43335,1,-1,0,unknown
ABC43336,2,-1,0,unknown
ABC43337,3,187,3,success
ABC43338,2,181,4,success
ABC43339,1,-1,0,unknown
ABC43340,1,90,10,success
ABC43341,1,326,1,success
ABC43342,1,188,6,other
ABC43343,2,229,28,success
ABC43344,1,91,8,success
ABC43345,1,330,12,failure
ABC43346,1,291,2,success
ABC43347,1,-1,0,unknown
ABC43348,1,106,2,success
ABC43349,2,-1,0,unknown
ABC43350,1,421,1,success
ABC43351,1,-1,0,unknown
ABC43352,1,184,2,failure
ABC43353,1,178,2,success
ABC43354,3,182,3,failure
ABC43355,1,-1,0,unknown
ABC43356,1,295,1,other
ABC43357,1,178,6,success
ABC43358,2,-1,0,unknown
ABC43359,2,-1,0,unknown
ABC43360,2,-1,0,unknown
ABC43361,3,-1,0,unknown
ABC43362,1,326,8,failure
ABC43363,1,88,3,other
ABC43364,1,-1,0,unknown
ABC43365,1,137,1,other
ABC43366,1,-1,0,unknown
ABC43367,2,116,4,failure
ABC43368,3,191,3,failure
ABC43369,4,667,4,failure
ABC43370,1,-1,0,unknown
ABC43371,2,90,2,success
ABC43372,2,181,3,failure
ABC43373,3,311,3,failure
ABC43374,2,334,5,failure
ABC43375,4,-1,0,unknown
ABC43376,4,-1,0,unknown
ABC43377,3,342,1,failure
ABC43378,2,181,2,failure
ABC43379,2,90,5,failure
ABC43380,2,337,1,success
ABC43381,1,92,2,other
ABC43382,1,-1,0,unknown
ABC43383,1,174,4,failure
ABC43384,4,-1,0,unknown
ABC43385,2,-1,0,unknown
ABC43386,1,223,3,other
ABC43387,1,181,1,success
ABC43388,1,181,1,failure
ABC43389,1,271,1,failure
ABC43390,1,-1,0,unknown
ABC43391,1,350,1,success
ABC43392,1,115,2,failure
ABC43393,1,184,3,success
ABC43394,1,94,3,success
ABC43395,2,-1,0,unknown
ABC43396,1,370,2,failure
ABC43397,3,370,1,failure
ABC43398,1,-1,0,unknown
ABC43399,2,-1,0,unknown
ABC43400,1,-1,0,unknown
ABC43401,4,374,2,success
ABC43402,1,-1,0,unknown
ABC43403,1,-1,0,unknown
ABC43404,1,-1,0,unknown
ABC43405,1,626,2,failure
ABC43406,1,-1,0,unknown
ABC43407,3,186,1,failure
ABC43408,1,180,4,other
ABC43409,3,-1,0,unknown
ABC43410,4,185,7,failure
ABC43411,1,186,3,failure
ABC43412,1,-1,0,unknown
ABC43413,1,-1,0,unknown
ABC43414,2,108,3,success
ABC43415,2,430,2,failure
ABC43416,1,307,1,failure
ABC43417,7,426,3,other
ABC43418,1,-1,0,unknown
ABC43419,3,241,4,other
ABC43420,1,319,3,failure
ABC43421,1,363,2,success
ABC43422,1,314,2,failure
ABC43423,1,363,1,failure
ABC43424,1,118,11,success
ABC43425,1,98,2,success
ABC43426,2,210,3,failure
ABC43427,4,341,2,failure
ABC43428,3,236,2,failure
ABC43429,3,349,2,failure
ABC43430,2,-1,0,unknown
ABC43431,6,-1,0,unknown
ABC43432,1,-1,0,unknown
ABC43433,1,-1,0,unknown
ABC43434,2,160,5,other
ABC43435,1,-1,0,unknown
ABC43436,2,-1,0,unknown
ABC43437,1,186,1,failure
ABC43438,1,314,1,failure
ABC43439,1,258,6,failure
ABC43440,1,-1,0,unknown
ABC43441,1,182,1,success
ABC43442,1,173,2,success
ABC43443,4,206,5,success
ABC43444,2,199,3,other
ABC43445,1,241,9,other
ABC43446,1,181,2,success
ABC43447,1,187,1,failure
ABC43448,1,-1,0,unknown
ABC43449,1,-1,0,unknown
ABC43450,1,188,1,success
ABC43451,1,-1,0,unknown
ABC43452,1,-1,0,unknown
ABC43453,2,-1,0,unknown
ABC43454,2,186,1,failure
ABC43455,1,-1,0,unknown
ABC43456,1,-1,0,unknown
ABC43457,3,-1,0,unknown
ABC43458,2,393,4,failure
ABC43459,1,182,3,success
ABC43460,1,182,2,failure
ABC43461,1,-1,0,unknown
ABC43462,3,182,3,failure
ABC43463,4,187,6,success
ABC43464,1,348,1,success
ABC43465,1,595,2,failure
ABC43466,2,242,9,failure
ABC43467,1,179,2,failure
ABC43468,4,182,2,success
ABC43469,1,-1,0,unknown
ABC43470,6,-1,0,unknown
ABC43471,2,-1,0,unknown
ABC43472,5,181,2,success
ABC43473,1,-1,0,unknown
ABC43474,1,181,8,success
ABC43475,1,181,1,failure
ABC43476,8,183,2,success
ABC43477,2,183,5,failure
ABC43478,1,181,2,success
ABC43479,1,-1,0,unknown
ABC43480,1,181,2,success
ABC43481,2,378,3,failure
ABC43482,1,-1,0,unknown
ABC43483,1,311,4,success
ABC43484,1,-1,0,unknown
ABC43485,2,246,2,other
ABC43486,4,178,3,failure
ABC43487,2,381,2,failure
ABC43488,2,181,1,success
ABC43489,4,182,2,other
ABC43490,1,-1,0,unknown
ABC43491,3,-1,0,unknown
ABC43492,2,182,3,other
ABC43493,1,-1,0,unknown
ABC43494,2,-1,0,unknown
ABC43495,2,185,1,failure
ABC43496,4,-1,0,unknown
ABC43497,3,364,2,failure
ABC43498,1,367,7,success
ABC43499,1,181,4,success
ABC43500,2,-1,0,unknown
ABC43501,2,185,3,failure
ABC43502,5,-1,0,unknown
ABC43503,4,-1,0,unknown
ABC43504,6,183,1,success
ABC43505,1,181,3,success
ABC43506,1,376,1,other
ABC43507,1,181,5,success
ABC43508,1,648,1,failure
ABC43509,2,181,3,failure
ABC43510,3,202,1,success
ABC43511,4,292,2,other
ABC43512,2,330,17,other
ABC43513,1,-1,0,unknown
ABC43514,3,254,1,failure
ABC43515,1,-1,0,unknown
