Cust_id,contact,day,month,year,duration
ABC24088,telephone,26,oct,2008,228
ABC24089,telephone,27,oct,2008,376
ABC24092,telephone,27,oct,2008,27
ABC24093,telephone,27,oct,2008,131
ABC24094,telephone,27,oct,2008,51
ABC24095,telephone,27,oct,2008,251
ABC24096,telephone,27,oct,2008,3284
ABC24097,telephone,28,oct,2008,125
ABC24098,telephone,28,oct,2008,141
ABC24099,telephone,28,oct,2008,154
ABC24100,telephone,28,oct,2008,135
ABC24101,telephone,28,oct,2008,540
ABC24102,telephone,28,oct,2008,60
ABC24103,telephone,29,oct,2008,171
ABC24105,telephone,29,oct,2008,223
ABC24106,telephone,29,oct,2008,167
ABC24107,telephone,29,oct,2008,266
ABC24110,telephone,30,oct,2008,132
ABC24111,telephone,30,oct,2008,246
ABC24113,telephone,30,oct,2008,160
ABC24114,telephone,30,oct,2008,81
ABC24115,telephone,31,oct,2008,227
ABC24116,telephone,31,oct,2008,158
ABC24117,telephone,31,oct,2008,615
ABC24120,telephone,4,nov,2008,5
ABC24121,telephone,4,nov,2008,399
ABC24123,telephone,4,nov,2008,21
ABC24124,telephone,4,nov,2008,217
ABC24125,telephone,4,nov,2008,465
ABC24126,telephone,5,nov,2008,6
ABC24127,telephone,5,nov,2008,169
ABC24128,telephone,5,nov,2008,449
ABC24129,telephone,5,nov,2008,5
ABC24131,telephone,5,nov,2008,253
ABC24134,telephone,5,nov,2008,68
ABC24135,telephone,6,nov,2008,234
ABC24139,telephone,6,nov,2008,132
ABC24142,telephone,8,nov,2008,319
ABC24143,telephone,8,nov,2008,76
ABC24145,telephone,9,nov,2008,208
ABC24146,telephone,9,nov,2008,43
ABC24147,telephone,9,nov,2008,61
ABC24148,telephone,10,nov,2008,1239
ABC24149,telephone,10,nov,2008,4918
ABC24150,telephone,10,nov,2008,125
ABC24151,telephone,10,nov,2008,107
ABC24152,telephone,10,nov,2008,175
ABC24153,telephone,10,nov,2008,524
ABC24154,telephone,10,nov,2008,98
ABC24155,telephone,10,nov,2008,248
ABC24157,telephone,11,nov,2008,133
ABC24158,telephone,11,nov,2008,119
ABC24159,telephone,11,nov,2008,486
ABC24162,telephone,12,nov,2008,378
ABC24163,telephone,12,nov,2008,129
ABC24164,telephone,12,nov,2008,24
ABC24165,telephone,12,nov,2008,238
ABC24166,telephone,12,nov,2008,119
ABC24167,telephone,13,nov,2008,138
ABC24168,telephone,13,nov,2008,168
ABC24169,telephone,13,nov,2008,72
ABC24170,telephone,13,nov,2008,494
ABC24171,telephone,13,nov,2008,86
ABC24172,telephone,13,nov,2008,45
ABC24174,telephone,13,nov,2008,160
ABC24177,telephone,14,nov,2008,239
ABC24178,telephone,14,nov,2008,162
ABC24180,telephone,14,nov,2008,172
ABC24181,telephone,14,nov,2008,160
ABC24182,telephone,14,nov,2008,24
ABC24186,telephone,17,nov,2008,101
ABC24192,telephone,17,nov,2008,92
ABC24196,telephone,17,nov,2008,238
ABC24205,telephone,17,nov,2008,206
ABC24246,telephone,17,nov,2008,100
ABC24253,telephone,17,nov,2008,96
ABC24273,telephone,17,nov,2008,192
ABC24292,telephone,17,nov,2008,378
ABC24293,telephone,17,nov,2008,81
ABC24297,telephone,17,nov,2008,99
ABC24300,telephone,17,nov,2008,302
ABC24315,telephone,17,nov,2008,70
ABC24321,telephone,17,nov,2008,483
ABC24322,telephone,17,nov,2008,85
ABC24329,telephone,17,nov,2008,105
ABC24339,telephone,17,nov,2008,40
ABC24343,telephone,17,nov,2008,16
ABC24346,telephone,17,nov,2008,44
ABC24349,telephone,17,nov,2008,76
ABC24373,telephone,17,nov,2008,180
ABC24379,telephone,17,nov,2008,1606
ABC24395,telephone,17,nov,2008,155
ABC24398,telephone,17,nov,2008,27
ABC24411,telephone,17,nov,2008,73
ABC24465,telephone,17,nov,2008,84
ABC24472,telephone,17,nov,2008,215
ABC24482,telephone,17,nov,2008,14
ABC24507,telephone,17,nov,2008,725
ABC24545,telephone,17,nov,2008,48
ABC24560,telephone,17,nov,2008,69
ABC24565,telephone,17,nov,2008,106
ABC24597,telephone,17,nov,2008,124
ABC24613,telephone,17,nov,2008,273
ABC24614,telephone,17,nov,2008,60
ABC24618,telephone,17,nov,2008,291
ABC24622,telephone,17,nov,2008,673
ABC24641,telephone,17,nov,2008,49
ABC24644,telephone,17,nov,2008,599
ABC24650,telephone,17,nov,2008,340
ABC24653,telephone,17,nov,2008,110
ABC24659,telephone,17,nov,2008,127
ABC24663,telephone,17,nov,2008,117
ABC24671,telephone,17,nov,2008,215
ABC24676,telephone,17,nov,2008,188
ABC24679,telephone,17,nov,2008,99
ABC24680,telephone,17,nov,2008,37
ABC24690,telephone,17,nov,2008,99
ABC24691,telephone,17,nov,2008,661
ABC24694,telephone,17,nov,2008,71
ABC24706,telephone,17,nov,2008,762
ABC24714,telephone,17,nov,2008,240
ABC24720,telephone,17,nov,2008,215
ABC24725,telephone,17,nov,2008,292
ABC24739,telephone,18,nov,2008,514
ABC24742,telephone,18,nov,2008,189
ABC24762,telephone,18,nov,2008,228
ABC24764,telephone,18,nov,2008,140
ABC24776,telephone,18,nov,2008,40
ABC24802,telephone,18,nov,2008,52
ABC24805,telephone,18,nov,2008,47
ABC24807,telephone,18,nov,2008,151
ABC24811,telephone,18,nov,2008,368
ABC24817,telephone,18,nov,2008,51
ABC24818,telephone,18,nov,2008,23
ABC24821,telephone,18,nov,2008,89
ABC24968,telephone,18,nov,2008,103
ABC24974,telephone,18,nov,2008,15
ABC24990,telephone,18,nov,2008,52
ABC24995,telephone,18,nov,2008,2
ABC24999,telephone,18,nov,2008,1034
ABC25011,telephone,18,nov,2008,103
ABC25024,telephone,18,nov,2008,41
ABC25047,telephone,18,nov,2008,500
ABC25057,telephone,18,nov,2008,18
ABC25072,telephone,18,nov,2008,114
ABC25090,telephone,18,nov,2008,46
ABC25091,telephone,18,nov,2008,84
ABC25153,telephone,18,nov,2008,212
ABC25169,telephone,18,nov,2008,570
ABC25174,telephone,18,nov,2008,155
ABC25202,telephone,18,nov,2008,82
ABC25213,telephone,18,nov,2008,234
ABC25215,telephone,18,nov,2008,32
ABC25218,telephone,18,nov,2008,126
ABC25224,telephone,18,nov,2008,129
ABC25230,telephone,18,nov,2008,102
ABC25249,telephone,18,nov,2008,119
ABC25250,telephone,18,nov,2008,47
ABC25265,telephone,18,nov,2008,55
ABC25269,telephone,18,nov,2008,67
ABC25291,telephone,18,nov,2008,217
ABC25307,telephone,18,nov,2008,194
ABC25320,telephone,18,nov,2008,177
ABC25341,telephone,18,nov,2008,296
ABC25345,telephone,18,nov,2008,195
ABC25353,telephone,18,nov,2008,50
ABC25367,telephone,18,nov,2008,33
ABC25379,telephone,18,nov,2008,285
ABC25385,telephone,18,nov,2008,249
ABC25386,telephone,18,nov,2008,40
ABC25391,telephone,18,nov,2008,115
ABC25397,telephone,18,nov,2008,263
ABC25420,telephone,18,nov,2008,176
ABC25425,telephone,18,nov,2008,366
ABC25426,telephone,18,nov,2008,82
ABC25429,telephone,18,nov,2008,251
ABC25432,telephone,18,nov,2008,1476
ABC25438,telephone,18,nov,2008,164
ABC25449,telephone,19,nov,2008,178
ABC25457,telephone,19,nov,2008,103
ABC25478,telephone,19,nov,2008,142
ABC25511,telephone,19,nov,2008,137
ABC25522,telephone,19,nov,2008,125
ABC25528,telephone,19,nov,2008,70
ABC25560,telephone,19,nov,2008,161
ABC25582,telephone,19,nov,2008,46
ABC25583,telephone,19,nov,2008,72
ABC25593,telephone,19,nov,2008,111
ABC25616,telephone,19,nov,2008,53
ABC25622,telephone,19,nov,2008,125
ABC25627,telephone,19,nov,2008,123
ABC25637,telephone,19,nov,2008,111
ABC25650,telephone,19,nov,2008,117
ABC25657,telephone,19,nov,2008,100
ABC25676,telephone,19,nov,2008,20
ABC25681,telephone,19,nov,2008,274
ABC25711,telephone,19,nov,2008,66
ABC25760,telephone,19,nov,2008,140
ABC25770,telephone,19,nov,2008,60
ABC25781,telephone,19,nov,2008,265
ABC25825,telephone,19,nov,2008,319
ABC25827,telephone,19,nov,2008,62
ABC25848,telephone,19,nov,2008,201
ABC25864,telephone,19,nov,2008,21
ABC25896,telephone,19,nov,2008,47
ABC25903,telephone,19,nov,2008,385
ABC25910,telephone,19,nov,2008,623
ABC25918,telephone,19,nov,2008,401
ABC25950,telephone,19,nov,2008,433
ABC25963,telephone,19,nov,2008,377
ABC25967,telephone,19,nov,2008,88
ABC25970,telephone,19,nov,2008,154
ABC25974,telephone,19,nov,2008,202
ABC25996,telephone,19,nov,2008,498
ABC26014,telephone,19,nov,2008,95
ABC26046,telephone,19,nov,2008,121
ABC26050,telephone,19,nov,2008,178
ABC26056,telephone,19,nov,2008,207
ABC26063,telephone,19,nov,2008,52
ABC26069,telephone,19,nov,2008,46
ABC26070,telephone,19,nov,2008,214
ABC26077,telephone,19,nov,2008,475
ABC26078,telephone,19,nov,2008,196
ABC26079,telephone,19,nov,2008,590
ABC26088,telephone,19,nov,2008,89
ABC26106,telephone,19,nov,2008,519
ABC26110,telephone,19,nov,2008,44
ABC26131,telephone,19,nov,2008,278
ABC26139,telephone,20,nov,2008,72
ABC26144,telephone,20,nov,2008,132
ABC26145,telephone,20,nov,2008,88
ABC26146,telephone,20,nov,2008,36
ABC26154,telephone,20,nov,2008,179
ABC26169,telephone,20,nov,2008,114
ABC26173,telephone,20,nov,2008,21
ABC26184,telephone,20,nov,2008,281
ABC26190,telephone,20,nov,2008,66
ABC26202,telephone,20,nov,2008,25
ABC26220,telephone,20,nov,2008,76
ABC26228,telephone,20,nov,2008,145
ABC26240,telephone,20,nov,2008,42
ABC26241,telephone,20,nov,2008,107
ABC26245,telephone,20,nov,2008,30
ABC26248,telephone,20,nov,2008,59
ABC26262,telephone,20,nov,2008,47
ABC26282,telephone,20,nov,2008,60
ABC26299,telephone,20,nov,2008,172
ABC26320,telephone,20,nov,2008,291
ABC26328,telephone,20,nov,2008,352
ABC26357,telephone,20,nov,2008,35
ABC26359,telephone,20,nov,2008,106
ABC26374,telephone,20,nov,2008,29
ABC26379,telephone,20,nov,2008,26
ABC26417,telephone,20,nov,2008,39
ABC26423,telephone,20,nov,2008,125
ABC26431,telephone,20,nov,2008,207
ABC26439,telephone,20,nov,2008,90
ABC26451,telephone,20,nov,2008,281
ABC26501,telephone,20,nov,2008,188
ABC26517,telephone,20,nov,2008,75
ABC26546,telephone,20,nov,2008,51
ABC26595,telephone,20,nov,2008,733
ABC26599,telephone,20,nov,2008,1025
ABC26620,telephone,20,nov,2008,65
ABC26621,telephone,20,nov,2008,61
ABC26631,telephone,20,nov,2008,547
ABC26634,telephone,20,nov,2008,35
ABC26640,telephone,20,nov,2008,107
ABC26652,telephone,20,nov,2008,98
ABC26671,telephone,20,nov,2008,25
ABC26687,telephone,20,nov,2008,55
ABC26712,telephone,20,nov,2008,93
ABC26731,telephone,20,nov,2008,105
ABC26754,telephone,20,nov,2008,159
ABC26762,telephone,20,nov,2008,16
ABC26777,telephone,20,nov,2008,871
ABC26797,telephone,20,nov,2008,90
ABC26817,telephone,20,nov,2008,197
ABC26820,telephone,20,nov,2008,172
ABC26830,telephone,20,nov,2008,713
ABC26833,telephone,20,nov,2008,215
ABC26837,telephone,20,nov,2008,88
ABC26843,telephone,20,nov,2008,134
ABC26845,telephone,20,nov,2008,233
ABC26846,telephone,20,nov,2008,761
ABC26859,telephone,20,nov,2008,96
ABC26869,telephone,20,nov,2008,278
ABC26882,telephone,20,nov,2008,442
ABC26883,telephone,20,nov,2008,47
ABC26893,telephone,21,nov,2008,220
ABC26914,telephone,21,nov,2008,61
ABC26921,telephone,21,nov,2008,41
ABC26932,telephone,21,nov,2008,336
ABC26963,telephone,21,nov,2008,1158
ABC26982,telephone,21,nov,2008,146
ABC26983,telephone,21,nov,2008,81
ABC27011,telephone,21,nov,2008,228
ABC27014,telephone,21,nov,2008,346
ABC27017,telephone,21,nov,2008,167
ABC27114,telephone,21,nov,2008,49
ABC27117,telephone,21,nov,2008,218
ABC27133,telephone,21,nov,2008,76
ABC27155,telephone,21,nov,2008,167
ABC27161,telephone,21,nov,2008,36
ABC27164,telephone,21,nov,2008,425
ABC27169,telephone,21,nov,2008,109
ABC27172,telephone,21,nov,2008,49
ABC27185,telephone,21,nov,2008,312
ABC27197,telephone,21,nov,2008,70
ABC27198,telephone,21,nov,2008,162
ABC27202,telephone,21,nov,2008,26
ABC27207,telephone,21,nov,2008,55
ABC27222,telephone,21,nov,2008,26
ABC27228,telephone,21,nov,2008,182
ABC27231,telephone,21,nov,2008,28
ABC27235,telephone,21,nov,2008,1074
ABC27240,telephone,21,nov,2008,43
ABC27249,telephone,21,nov,2008,168
ABC27250,telephone,21,nov,2008,232
ABC27274,telephone,21,nov,2008,62
ABC27289,telephone,21,nov,2008,65
ABC27317,telephone,21,nov,2008,26
ABC27335,telephone,21,nov,2008,34
ABC27338,telephone,21,nov,2008,270
ABC27371,telephone,21,nov,2008,114
ABC27382,telephone,21,nov,2008,47
ABC27385,telephone,21,nov,2008,148
ABC27388,telephone,21,nov,2008,68
ABC27401,telephone,21,nov,2008,94
ABC27418,telephone,21,nov,2008,126
ABC27419,telephone,21,nov,2008,661
ABC27451,telephone,21,nov,2008,85
ABC27456,telephone,21,nov,2008,33
ABC27484,telephone,21,nov,2008,181
ABC27498,telephone,21,nov,2008,39
ABC27504,telephone,21,nov,2008,61
ABC27515,telephone,21,nov,2008,29
ABC27518,telephone,21,nov,2008,544
ABC27526,telephone,21,nov,2008,64
ABC27574,telephone,21,nov,2008,178
ABC27610,telephone,21,nov,2008,136
ABC27612,telephone,21,nov,2008,171
ABC27614,telephone,21,nov,2008,25
ABC27626,telephone,21,nov,2008,129
ABC27631,telephone,21,nov,2008,345
ABC27644,telephone,21,nov,2008,1441
ABC27645,telephone,21,nov,2008,77
ABC27651,telephone,21,nov,2008,8
ABC27658,telephone,21,nov,2008,192
ABC27662,telephone,21,nov,2008,69
ABC27664,telephone,21,nov,2008,240
ABC27674,telephone,21,nov,2008,30
ABC27706,telephone,21,nov,2008,10
ABC27707,telephone,21,nov,2008,47
ABC27710,telephone,21,nov,2008,333
ABC27712,telephone,21,nov,2008,205
ABC27714,telephone,22,nov,2008,1914
ABC27715,telephone,27,nov,2008,24
ABC27716,telephone,27,nov,2008,8
ABC27717,telephone,4,dec,2008,43
ABC27719,telephone,5,dec,2008,12
ABC27720,telephone,5,dec,2008,291
ABC27721,telephone,7,dec,2008,6
ABC27722,telephone,8,dec,2008,170
ABC27725,telephone,11,dec,2008,173
ABC27726,telephone,12,dec,2008,136
ABC27728,telephone,22,dec,2008,119
ABC27735,telephone,28,jan,2009,69
ABC27737,telephone,28,jan,2009,112
ABC27745,telephone,28,jan,2009,119
ABC27770,telephone,28,jan,2009,56
ABC27791,telephone,28,jan,2009,309
ABC27827,telephone,28,jan,2009,43
ABC27832,telephone,28,jan,2009,172
ABC27845,telephone,28,jan,2009,28
ABC27860,telephone,28,jan,2009,109
ABC27873,telephone,28,jan,2009,30
ABC27883,telephone,28,jan,2009,39
ABC27890,telephone,28,jan,2009,44
ABC27909,telephone,28,jan,2009,120
ABC27911,telephone,28,jan,2009,63
ABC27917,telephone,28,jan,2009,852
ABC27928,telephone,28,jan,2009,41
ABC27930,telephone,28,jan,2009,37
ABC27952,telephone,28,jan,2009,55
ABC27964,telephone,28,jan,2009,435
ABC27966,telephone,28,jan,2009,38
ABC27975,telephone,28,jan,2009,229
ABC28003,telephone,28,jan,2009,170
ABC28019,telephone,28,jan,2009,88
ABC28031,telephone,28,jan,2009,201
ABC28037,telephone,28,jan,2009,119
ABC28040,telephone,28,jan,2009,183
ABC28042,telephone,28,jan,2009,227
ABC28047,telephone,28,jan,2009,42
ABC28048,telephone,28,jan,2009,148
ABC28053,telephone,28,jan,2009,157
ABC28054,telephone,28,jan,2009,360
ABC28064,telephone,28,jan,2009,54
ABC28066,telephone,28,jan,2009,85
ABC28069,telephone,28,jan,2009,123
ABC28075,telephone,28,jan,2009,70
ABC28076,telephone,28,jan,2009,74
ABC28082,telephone,28,jan,2009,283
ABC28083,telephone,28,jan,2009,82
ABC28086,telephone,28,jan,2009,100
ABC28087,telephone,28,jan,2009,98
ABC28088,telephone,28,jan,2009,526
ABC28090,telephone,28,jan,2009,148
ABC28095,telephone,28,jan,2009,653
ABC28096,telephone,28,jan,2009,944
ABC28099,telephone,28,jan,2009,968
ABC28100,telephone,28,jan,2009,49
ABC28104,telephone,28,jan,2009,60
ABC28107,telephone,28,jan,2009,82
ABC28110,telephone,28,jan,2009,270
ABC28112,telephone,28,jan,2009,46
ABC28115,telephone,28,jan,2009,258
ABC28116,telephone,28,jan,2009,49
ABC28119,telephone,28,jan,2009,122
ABC28123,telephone,28,jan,2009,518
ABC28124,telephone,29,jan,2009,125
ABC28131,telephone,29,jan,2009,53
ABC28141,telephone,29,jan,2009,123
ABC28144,telephone,29,jan,2009,221
ABC28148,telephone,29,jan,2009,23
ABC28206,telephone,29,jan,2009,121
ABC28230,telephone,29,jan,2009,82
ABC28241,telephone,29,jan,2009,284
ABC28259,telephone,29,jan,2009,32
ABC28313,telephone,29,jan,2009,48
ABC28431,telephone,29,jan,2009,208
ABC28451,telephone,29,jan,2009,31
ABC28477,telephone,29,jan,2009,153
ABC28504,telephone,29,jan,2009,475
ABC28558,telephone,29,jan,2009,393
ABC28587,telephone,29,jan,2009,191
ABC28602,telephone,29,jan,2009,267
ABC28609,telephone,29,jan,2009,143
ABC28610,telephone,29,jan,2009,389
ABC28628,telephone,29,jan,2009,528
ABC28631,telephone,29,jan,2009,283
ABC28640,telephone,29,jan,2009,152
ABC28652,telephone,29,jan,2009,267
ABC28653,telephone,29,jan,2009,243
ABC28664,telephone,30,jan,2009,521
ABC28667,telephone,30,jan,2009,99
ABC28676,telephone,30,jan,2009,41
ABC28681,telephone,30,jan,2009,124
ABC28683,telephone,30,jan,2009,66
ABC28731,telephone,30,jan,2009,568
ABC28737,telephone,30,jan,2009,258
ABC28763,telephone,30,jan,2009,63
ABC28831,telephone,30,jan,2009,345
ABC28844,telephone,30,jan,2009,479
ABC28849,telephone,30,jan,2009,199
ABC28863,telephone,30,jan,2009,1431
ABC28867,telephone,30,jan,2009,276
ABC28869,telephone,30,jan,2009,173
ABC28878,telephone,30,jan,2009,237
ABC28879,telephone,30,jan,2009,262
ABC28885,telephone,30,jan,2009,370
ABC28888,telephone,30,jan,2009,89
ABC28889,telephone,30,jan,2009,118
ABC28894,telephone,30,jan,2009,162
ABC28896,telephone,30,jan,2009,103
ABC28903,telephone,30,jan,2009,399
ABC28911,telephone,2,feb,2009,30
ABC28915,telephone,2,feb,2009,29
ABC28936,telephone,2,feb,2009,803
ABC28941,telephone,2,feb,2009,18
ABC28954,telephone,2,feb,2009,168
ABC28998,telephone,2,feb,2009,492
ABC29037,telephone,2,feb,2009,935
ABC29057,telephone,2,feb,2009,197
ABC29069,telephone,2,feb,2009,51
ABC29091,telephone,2,feb,2009,447
ABC29094,telephone,2,feb,2009,161
ABC29097,telephone,2,feb,2009,45
ABC29103,telephone,2,feb,2009,38
ABC29109,telephone,2,feb,2009,186
ABC29121,telephone,2,feb,2009,237
ABC29128,telephone,2,feb,2009,268
ABC29138,telephone,2,feb,2009,182
ABC29142,telephone,2,feb,2009,20
ABC29152,telephone,2,feb,2009,161
ABC29159,telephone,2,feb,2009,912
ABC29164,telephone,2,feb,2009,211
ABC29176,telephone,2,feb,2009,122
ABC29186,telephone,2,feb,2009,20
ABC29189,telephone,2,feb,2009,319
ABC29222,telephone,2,feb,2009,324
ABC29229,telephone,2,feb,2009,39
ABC29246,telephone,2,feb,2009,45
ABC29268,telephone,2,feb,2009,1790
ABC29297,telephone,2,feb,2009,463
ABC29306,telephone,2,feb,2009,51
ABC29314,telephone,2,feb,2009,1420
ABC29331,telephone,2,feb,2009,77
ABC29332,telephone,2,feb,2009,436
ABC29336,telephone,2,feb,2009,35
ABC29337,telephone,2,feb,2009,318
ABC29342,telephone,2,feb,2009,1028
ABC29354,telephone,2,feb,2009,59
ABC29380,telephone,2,feb,2009,233
ABC29383,telephone,2,feb,2009,468
ABC29401,telephone,2,feb,2009,111
ABC29407,telephone,2,feb,2009,70
ABC29428,telephone,3,feb,2009,221
ABC29453,telephone,3,feb,2009,362
ABC29483,telephone,3,feb,2009,56
ABC29495,telephone,3,feb,2009,166
ABC29503,telephone,3,feb,2009,45
ABC29512,telephone,3,feb,2009,251
ABC29535,telephone,3,feb,2009,143
ABC29539,telephone,3,feb,2009,296
ABC29589,telephone,3,feb,2009,26
ABC29611,telephone,3,feb,2009,32
ABC29627,telephone,3,feb,2009,125
ABC29649,telephone,3,feb,2009,137
ABC29659,telephone,3,feb,2009,1776
ABC29666,telephone,3,feb,2009,264
ABC29668,telephone,3,feb,2009,702
ABC29669,telephone,3,feb,2009,354
ABC29678,telephone,3,feb,2009,140
ABC29680,telephone,3,feb,2009,124
ABC29682,telephone,3,feb,2009,258
ABC29688,telephone,3,feb,2009,124
ABC29693,telephone,3,feb,2009,288
ABC29696,telephone,3,feb,2009,678
ABC29697,telephone,3,feb,2009,258
ABC29699,telephone,3,feb,2009,221
ABC29701,telephone,3,feb,2009,134
ABC29702,telephone,3,feb,2009,225
ABC29705,telephone,3,feb,2009,226
ABC29713,telephone,3,feb,2009,41
ABC29714,telephone,3,feb,2009,87
ABC29718,telephone,3,feb,2009,45
ABC29720,telephone,3,feb,2009,371
ABC29722,telephone,3,feb,2009,112
ABC29724,telephone,4,feb,2009,82
ABC29730,telephone,4,feb,2009,140
ABC29753,telephone,4,feb,2009,82
ABC29766,telephone,4,feb,2009,72
ABC29773,telephone,4,feb,2009,111
ABC29777,telephone,4,feb,2009,176
ABC29781,telephone,4,feb,2009,75
ABC29786,telephone,4,feb,2009,86
ABC29809,telephone,4,feb,2009,192
ABC29830,telephone,4,feb,2009,125
ABC29831,telephone,4,feb,2009,48
ABC29843,telephone,4,feb,2009,52
ABC29845,telephone,4,feb,2009,1416
ABC29891,telephone,4,feb,2009,46
ABC29895,telephone,4,feb,2009,50
ABC29931,telephone,4,feb,2009,43
ABC29933,telephone,4,feb,2009,156
ABC29939,telephone,4,feb,2009,197
ABC29957,telephone,4,feb,2009,25
ABC29964,telephone,4,feb,2009,157
ABC29984,telephone,4,feb,2009,63
ABC30055,telephone,4,feb,2009,271
ABC30062,telephone,4,feb,2009,102
ABC30075,telephone,4,feb,2009,1261
ABC30085,telephone,4,feb,2009,49
ABC30088,telephone,4,feb,2009,30
ABC30107,telephone,4,feb,2009,403
ABC30110,telephone,4,feb,2009,45
ABC30115,telephone,4,feb,2009,43
ABC30118,telephone,4,feb,2009,58
ABC30119,telephone,4,feb,2009,239
ABC30120,telephone,4,feb,2009,136
ABC30125,telephone,4,feb,2009,151
ABC30129,telephone,4,feb,2009,56
ABC30131,telephone,4,feb,2009,170
ABC30147,telephone,4,feb,2009,185
ABC30149,telephone,4,feb,2009,413
ABC30159,telephone,5,feb,2009,13
ABC30160,telephone,5,feb,2009,36
ABC30163,telephone,5,feb,2009,13
ABC30166,telephone,5,feb,2009,126
ABC30168,telephone,5,feb,2009,305
ABC30169,telephone,5,feb,2009,114
ABC30177,telephone,5,feb,2009,128
ABC30178,telephone,5,feb,2009,708
ABC30181,telephone,5,feb,2009,398
ABC30189,telephone,5,feb,2009,41
ABC30190,telephone,5,feb,2009,8
ABC30215,telephone,5,feb,2009,44
ABC30223,telephone,5,feb,2009,39
ABC30240,telephone,5,feb,2009,882
ABC30280,telephone,5,feb,2009,37
ABC30297,telephone,5,feb,2009,508
ABC30323,telephone,5,feb,2009,11
ABC30359,telephone,5,feb,2009,305
ABC30383,telephone,5,feb,2009,251
ABC30426,telephone,5,feb,2009,33
ABC30431,telephone,5,feb,2009,58
ABC30435,telephone,5,feb,2009,89
ABC30441,telephone,5,feb,2009,744
ABC30447,telephone,5,feb,2009,98
ABC30457,telephone,5,feb,2009,17
ABC30478,telephone,5,feb,2009,195
ABC30489,telephone,5,feb,2009,125
ABC30503,telephone,5,feb,2009,276
ABC30521,telephone,5,feb,2009,155
ABC30523,telephone,5,feb,2009,295
ABC30524,telephone,5,feb,2009,131
ABC30529,telephone,5,feb,2009,1307
ABC30533,telephone,5,feb,2009,895
ABC30561,telephone,5,feb,2009,191
ABC30570,telephone,6,feb,2009,53
ABC30571,telephone,6,feb,2009,48
ABC30576,telephone,6,feb,2009,112
ABC30579,telephone,6,feb,2009,18
ABC30581,telephone,6,feb,2009,8
ABC30585,telephone,6,feb,2009,381
ABC30586,telephone,6,feb,2009,135
ABC30588,telephone,6,feb,2009,13
ABC30591,telephone,6,feb,2009,35
ABC30601,telephone,6,feb,2009,188
ABC30604,telephone,6,feb,2009,43
ABC30606,telephone,6,feb,2009,287
ABC30612,telephone,6,feb,2009,117
ABC30625,telephone,6,feb,2009,40
ABC30629,telephone,6,feb,2009,341
ABC30632,telephone,6,feb,2009,136
ABC30666,telephone,6,feb,2009,137
ABC30677,telephone,6,feb,2009,254
ABC30679,telephone,6,feb,2009,41
ABC30686,telephone,6,feb,2009,146
ABC30689,telephone,6,feb,2009,23
ABC30691,telephone,6,feb,2009,81
ABC30695,telephone,6,feb,2009,24
ABC30697,telephone,6,feb,2009,110
ABC30699,telephone,6,feb,2009,156
ABC30710,telephone,6,feb,2009,138
ABC30716,telephone,6,feb,2009,279
ABC30741,telephone,6,feb,2009,44
ABC30744,telephone,6,feb,2009,11
ABC30747,telephone,6,feb,2009,139
ABC30770,telephone,6,feb,2009,150
ABC30773,telephone,6,feb,2009,124
ABC30778,telephone,6,feb,2009,193
ABC30780,telephone,6,feb,2009,24
ABC30793,telephone,6,feb,2009,236
ABC30798,telephone,6,feb,2009,286
ABC30808,telephone,6,feb,2009,31
ABC30809,telephone,6,feb,2009,102
ABC30821,telephone,9,feb,2009,56
ABC30823,telephone,9,feb,2009,11
ABC30824,telephone,9,feb,2009,10
ABC30827,telephone,9,feb,2009,23
ABC30831,telephone,9,feb,2009,152
ABC30834,telephone,9,feb,2009,7
ABC30837,telephone,9,feb,2009,12
ABC30839,telephone,9,feb,2009,14
ABC30846,telephone,9,feb,2009,51
ABC30848,telephone,9,feb,2009,16
ABC30855,telephone,9,feb,2009,148
ABC30873,telephone,9,feb,2009,28
ABC30887,telephone,9,feb,2009,1541
ABC30909,telephone,9,feb,2009,68
ABC30924,telephone,9,feb,2009,48
ABC30936,telephone,9,feb,2009,150
ABC30938,telephone,9,feb,2009,24
ABC30939,telephone,9,feb,2009,49
ABC30943,telephone,9,feb,2009,13
ABC30946,telephone,9,feb,2009,172
ABC30970,telephone,9,feb,2009,147
ABC30979,telephone,9,feb,2009,23
ABC30984,telephone,9,feb,2009,15
ABC30988,telephone,9,feb,2009,211
ABC30993,telephone,9,feb,2009,1971
ABC31019,telephone,10,feb,2009,207
ABC31028,telephone,10,feb,2009,402
ABC31046,telephone,11,feb,2009,184
ABC31052,telephone,12,feb,2009,89
ABC31053,telephone,12,feb,2009,139
ABC31056,telephone,12,feb,2009,165
ABC31074,telephone,13,feb,2009,299
ABC31077,telephone,16,feb,2009,66
ABC31080,telephone,16,feb,2009,93
ABC31095,telephone,17,feb,2009,233
ABC31102,telephone,17,feb,2009,127
ABC31103,telephone,17,feb,2009,196
ABC31105,telephone,17,feb,2009,63
ABC31113,telephone,17,feb,2009,141
ABC31116,telephone,17,feb,2009,202
ABC31119,telephone,17,feb,2009,466
ABC31122,telephone,18,feb,2009,176
ABC31146,telephone,26,feb,2009,37
ABC31150,telephone,26,feb,2009,367
ABC31151,telephone,26,feb,2009,361
ABC31152,telephone,26,feb,2009,418
ABC31163,telephone,26,feb,2009,29
ABC31164,telephone,26,feb,2009,232
ABC31175,telephone,27,feb,2009,429
